pelvis_qw,pelvis_qx,pelvis_qy,pelvis_qz,left_hip_roll_link_qw,left_hip_roll_link_qx,left_hip_roll_link_qy,left_hip_roll_link_qz,left_knee_link_qw,left_knee_link_qx,left_knee_link_qy,left_knee_link_qz,left_ankle_roll_link_qw,left_ankle_roll_link_qx,left_ankle_roll_link_qy,left_ankle_roll_link_qz,right_hip_roll_link_qw,right_hip_roll_link_qx,right_hip_roll_link_qy,right_hip_roll_link_qz,right_knee_link_qw,right_knee_link_qx,right_knee_link_qy,right_knee_link_qz,right_ankle_roll_link_qw,right_ankle_roll_link_qx,right_ankle_roll_link_qy,right_ankle_roll_link_qz,torso_link_qw,torso_link_qx,torso_link_qy,torso_link_qz,left_shoulder_roll_link_qw,left_shoulder_roll_link_qx,left_shoulder_roll_link_qy,left_shoulder_roll_link_qz,left_elbow_link_qw,left_elbow_link_qx,left_elbow_link_qy,left_elbow_link_qz,left_wrist_yaw_link_qw,left_wrist_yaw_link_qx,left_wrist_yaw_link_qy,left_wrist_yaw_link_qz,right_shoulder_roll_link_qw,right_shoulder_roll_link_qx,right_shoulder_roll_link_qy,right_shoulder_roll_link_qz,right_elbow_link_qw,right_elbow_link_qx,right_elbow_link_qy,right_elbow_link_qz,right_wrist_yaw_link_qw,right_wrist_yaw_link_qx,right_wrist_yaw_link_qy,right_wrist_yaw_link_qz
0.998995,0.033651,-0.011599,0.027252,0.996440,0.003721,-0.081215,0.022292,0.977876,0.010609,0.208570,-0.011991,0.999639,-0.005670,0.022556,-0.013450,0.961778,-0.056019,-0.267893,-0.008868,0.986461,-0.093410,0.132036,0.027128,0.998962,-0.002647,0.029722,0.034421,0.999340,0.012797,0.012093,0.031764,0.987230,0.048975,0.137890,0.062961,0.762529,0.015976,0.643830,0.061452,0.482345,0.467351,0.690707,-0.268049,0.994217,-0.092602,0.047443,0.026590,0.906969,-0.100238,0.409080,0.003639,0.733550,-0.477244,0.472645,0.103682
0.998882,0.034154,-0.010291,0.031011,0.996688,0.008074,-0.076432,0.026569,0.977906,0.014413,0.208327,-0.009591,0.999578,-0.006081,0.025919,-0.011591,0.962798,-0.054348,-0.264658,-0.004826,0.986171,-0.089391,0.137029,0.026453,0.998998,-0.000215,0.029263,0.033868,0.999233,0.012545,0.011714,0.035203,0.987159,0.047413,0.137328,0.066405,0.761994,0.012076,0.644196,0.065046,0.480062,0.465343,0.694473,-0.265902,0.994242,-0.090471,0.049314,0.029412,0.906552,-0.099467,0.410134,0.007749,0.732922,-0.474593,0.475087,0.108992
0.998766,0.034614,-0.008950,0.034465,0.996869,0.012456,-0.071880,0.030505,0.977862,0.018291,0.208316,-0.007393,0.999496,-0.006418,0.029468,-0.009882,0.963853,-0.052540,-0.261202,-0.000960,0.985898,-0.085303,0.141625,0.025891,0.999038,0.001961,0.028326,0.033429,0.999126,0.012392,0.011360,0.038276,0.987219,0.045755,0.136004,0.069347,0.762651,0.007871,0.643027,0.069407,0.480278,0.463372,0.697384,-0.261296,0.994295,-0.088188,0.050800,0.031942,0.906175,-0.098399,0.411138,0.011459,0.732312,-0.471559,0.477902,0.113846
0.998662,0.034991,-0.007541,0.037314,0.996981,0.016926,-0.067829,0.033789,0.977706,0.022343,0.208716,-0.005504,0.999387,-0.006552,0.033350,-0.008439,0.965008,-0.050439,-0.257312,0.002544,0.985718,-0.081038,0.145397,0.025547,0.999092,0.003680,0.026398,0.033246,0.999036,0.012424,0.011063,0.040617,0.987552,0.043897,0.133172,0.071275,0.765675,0.003069,0.638797,0.075311,0.485422,0.461463,0.698602,-0.251740,0.994420,-0.085589,0.051511,0.033905,0.905899,-0.096747,0.412044,0.014390,0.731782,-0.467774,0.481461,0.117805
0.998578,0.035244,-0.006248,0.039514,0.997003,0.021368,-0.064864,0.036356,0.977278,0.026568,0.210250,-0.004143,0.999254,-0.006360,0.037352,-0.007515,0.966167,-0.047991,-0.253351,0.005623,0.985574,-0.076552,0.148809,0.025280,0.999166,0.004919,0.023234,0.033229,0.998970,0.012590,0.010836,0.042224,0.988061,0.042310,0.129348,0.072216,0.769886,-0.001130,0.633016,0.081022,0.492480,0.461497,0.697648,-0.240359,0.994582,-0.083077,0.051559,0.035304,0.905487,-0.095144,0.413217,0.017112,0.730753,-0.464831,0.484961,0.121429
0.998502,0.035435,-0.005012,0.041391,0.996970,0.025797,-0.062437,0.038557,0.976698,0.030875,0.212365,-0.003045,0.999100,-0.006006,0.041428,-0.006828,0.967314,-0.045369,-0.249346,0.008479,0.985430,-0.071965,0.152060,0.025026,0.999241,0.005897,0.019467,0.033211,0.998916,0.012822,0.010646,0.043463,0.988645,0.040862,0.125029,0.072653,0.774634,-0.005028,0.626429,0.086629,0.500370,0.462430,0.695557,-0.228010,0.994759,-0.080608,0.051279,0.036422,0.905001,-0.093572,0.414521,0.019737,0.729459,-0.462316,0.488422,0.124887
0.998486,0.035236,-0.004473,0.042007,0.996883,0.030181,-0.061265,0.039493,0.975750,0.035325,0.216004,-0.002443,0.998986,-0.005172,0.044217,-0.006774,0.968194,-0.041947,-0.246439,0.010426,0.985188,-0.067222,0.155728,0.025184,0.999297,0.006505,0.015375,0.033566,0.998932,0.013034,0.010345,0.043103,0.989475,0.039711,0.119544,0.071209,0.781453,-0.007716,0.617209,0.091241,0.510465,0.465831,0.690572,-0.213396,0.995012,-0.078325,0.050124,0.036116,0.904188,-0.092012,0.416539,0.021727,0.727450,-0.461427,0.491502,0.127782
0.998491,0.034869,-0.004112,0.042224,0.996747,0.034580,-0.060806,0.040019,0.974571,0.039856,0.220498,-0.001912,0.998862,-0.004329,0.047009,-0.006824,0.968847,-0.038167,-0.244406,0.012035,0.984822,-0.062447,0.159918,0.025521,0.999327,0.007088,0.011982,0.033929,0.998969,0.013195,0.010102,0.042253,0.990325,0.038636,0.113912,0.069189,0.788659,-0.009889,0.607343,0.095152,0.521028,0.469510,0.684424,-0.199132,0.995279,-0.076129,0.048701,0.035399,0.903285,-0.090437,0.418752,0.023334,0.725237,-0.460728,0.494742,0.130351
0.998540,0.034167,-0.004110,0.041643,0.996534,0.039007,-0.061791,0.039751,0.972950,0.044552,0.226672,-0.001488,0.998729,-0.003464,0.049775,-0.007080,0.969068,-0.033674,-0.244140,0.013004,0.984241,-0.057603,0.165108,0.026287,0.999326,0.007650,0.009953,0.034502,0.999045,0.013254,0.009971,0.040425,0.991240,0.037709,0.107984,0.066041,0.796760,-0.011037,0.596248,0.097677,0.532807,0.473932,0.676040,-0.185673,0.995579,-0.074110,0.046738,0.033861,0.902210,-0.088816,0.421361,0.024167,0.722646,-0.460390,0.498326,0.132271
0.998614,0.033761,-0.004402,0.040127,0.996305,0.043700,-0.063099,0.038547,0.970793,0.049615,0.234731,-0.001223,0.998461,-0.002615,0.054891,-0.007413,0.968876,-0.028597,-0.245552,0.012911,0.983393,-0.052607,0.171578,0.027040,0.999311,0.008433,0.009653,0.034830,0.999149,0.013796,0.009797,0.037624,0.992191,0.037613,0.101599,0.061811,0.805459,-0.010312,0.584342,0.098359,0.544674,0.480140,0.665184,-0.174144,0.995912,-0.072259,0.044090,0.031535,0.901204,-0.087099,0.423863,0.024179,0.720552,-0.460317,0.501120,0.133389
0.998699,0.033504,-0.004841,0.038143,0.996049,0.048521,-0.064583,0.036885,0.968299,0.054856,0.243693,-0.000957,0.998097,-0.001763,0.061159,-0.007685,0.968450,-0.023239,-0.247817,0.012313,0.982365,-0.047571,0.178660,0.027873,0.999288,0.009308,0.010200,0.035104,0.999258,0.014581,0.009597,0.034335,0.993121,0.037906,0.094983,0.057022,0.814358,-0.008700,0.571953,0.098059,0.556500,0.487103,0.652903,-0.163577,0.996248,-0.070503,0.041090,0.028811,0.900232,-0.085346,0.426301,0.023784,0.718706,-0.460387,0.503508,0.134110
0.998799,0.033697,-0.005251,0.035168,0.995783,0.053380,-0.066310,0.034196,0.966206,0.060067,0.250673,-0.000645,0.997709,-0.001280,0.067194,-0.007767,0.967909,-0.017747,-0.250450,0.010617,0.981361,-0.042414,0.185270,0.028398,0.999281,0.010167,0.010409,0.035003,0.999378,0.015865,0.009442,0.030057,0.994116,0.039656,0.087065,0.050805,0.823490,-0.003968,0.559448,0.094160,0.567006,0.497346,0.637320,-0.158034,0.996608,-0.068826,0.037343,0.025300,0.899261,-0.083273,0.428836,0.022222,0.716767,-0.460345,0.506503,0.133347
0.998895,0.033691,-0.005518,0.032289,0.995472,0.058221,-0.068151,0.031638,0.964149,0.065246,0.257216,-0.000208,0.997238,-0.000811,0.073879,-0.007560,0.967526,-0.012445,-0.252299,0.009179,0.980479,-0.037267,0.190867,0.029005,0.999278,0.010958,0.010147,0.034923,0.999476,0.016981,0.009383,0.025912,0.995055,0.041681,0.078454,0.044411,0.832626,0.001156,0.546514,0.089749,0.577348,0.508069,0.620668,-0.152663,0.996934,-0.067085,0.033808,0.021882,0.898312,-0.080972,0.431353,0.020328,0.714875,-0.459955,0.509902,0.131889
0.998992,0.033286,-0.005500,0.029600,0.995108,0.063032,-0.070189,0.029330,0.962239,0.070375,0.262952,0.000373,0.996616,-0.000381,0.081905,-0.006891,0.967520,-0.007488,-0.252549,0.008202,0.979931,-0.032059,0.194504,0.029603,0.999287,0.011666,0.008988,0.034766,0.999554,0.017757,0.009521,0.022034,0.995956,0.044311,0.068451,0.037718,0.841953,0.007162,0.532851,0.084455,0.587531,0.519977,0.602207,-0.147576,0.997226,-0.065182,0.030711,0.018668,0.897411,-0.078182,0.433849,0.017782,0.713081,-0.458841,0.514127,0.129054
0.999077,0.032557,-0.005366,0.027502,0.994709,0.067312,-0.072516,0.027636,0.960609,0.075050,0.267576,0.000814,0.995751,0.000544,0.091894,-0.005879,0.968037,-0.003155,-0.250660,0.007955,0.979854,-0.027152,0.195517,0.030359,0.999293,0.012318,0.007472,0.034724,0.999609,0.018368,0.009715,0.018734,0.996689,0.048008,0.057689,0.031284,0.850840,0.014544,0.519359,0.078270,0.595901,0.533441,0.582794,-0.143855,0.997462,-0.062972,0.029274,0.015715,0.896579,-0.074516,0.436336,0.014301,0.712723,-0.457530,0.516931,0.124396
0.999155,0.031667,-0.005175,0.025699,0.994284,0.071321,-0.074991,0.026266,0.959110,0.079488,0.271639,0.001224,0.994686,0.001727,0.102840,-0.004576,0.968804,0.000880,-0.247698,0.008039,0.980009,-0.022366,0.195227,0.031124,0.999298,0.012959,0.005784,0.034664,0.999649,0.018895,0.009930,0.015723,0.997239,0.052204,0.046511,0.025025,0.859348,0.022583,0.505844,0.071645,0.603133,0.547490,0.562731,-0.140777,0.997667,-0.060604,0.028655,0.012893,0.895760,-0.070395,0.438807,0.010368,0.713049,-0.456118,0.519032,0.118839
0.999194,0.031374,-0.004688,0.024584,0.993844,0.074165,-0.078279,0.025422,0.958021,0.083081,0.274395,0.000902,0.992914,0.004992,0.118686,-0.003144,0.970199,0.004151,-0.242130,0.008412,0.980766,-0.018095,0.191715,0.031882,0.999297,0.013684,0.004437,0.034618,0.999657,0.019999,0.010526,0.013260,0.997645,0.056383,0.034137,0.018978,0.867333,0.031975,0.492829,0.061886,0.604812,0.564580,0.543477,-0.141721,0.997870,-0.057076,0.029845,0.010368,0.895012,-0.065277,0.441177,0.007399,0.715527,-0.452658,0.519651,0.114383
0.999224,0.031183,-0.004069,0.023712,0.993352,0.076645,-0.082236,0.024800,0.956962,0.086399,0.277054,0.000560,0.990697,0.008944,0.135787,-0.001481,0.971694,0.007247,-0.235963,0.008899,0.981646,-0.013907,0.187405,0.032525,0.999296,0.014416,0.003387,0.034470,0.999653,0.021146,0.011282,0.010914,0.997836,0.060497,0.022159,0.013149,0.875101,0.041017,0.479284,0.052936,0.607298,0.580002,0.524032,-0.142050,0.998032,-0.053548,0.031669,0.007877,0.894353,-0.060151,0.443277,0.004535,0.718097,-0.448268,0.520798,0.110279
0.999236,0.031195,-0.003182,0.023327,0.992767,0.078409,-0.087524,0.024592,0.955985,0.089189,0.279531,0.000114,0.987741,0.014236,0.155450,0.000404,0.973421,0.009963,-0.228600,0.009668,0.982786,-0.009933,0.181498,0.033047,0.999295,0.015138,0.002930,0.034244,0.999634,0.022376,0.012367,0.008804,0.997823,0.064562,0.011018,0.007717,0.882827,0.049308,0.464876,0.045558,0.611949,0.592417,0.504505,-0.141546,0.998128,-0.050018,0.034782,0.005457,0.893907,-0.055030,0.444857,0.001849,0.720892,-0.442021,0.522975,0.106907
0.999224,0.031643,-0.002013,0.023361,0.992053,0.079258,-0.094555,0.024656,0.954911,0.091482,0.282446,-0.000771,0.984135,0.019763,0.176306,0.001946,0.975088,0.012315,-0.221229,0.010490,0.983989,-0.006319,0.174964,0.033376,0.999294,0.015914,0.002898,0.033923,0.999595,0.023936,0.013760,0.006920,0.997701,0.067691,0.001525,0.002883,0.890726,0.055912,0.449356,0.039499,0.619602,0.601852,0.484555,-0.138107,0.998133,-0.046797,0.039119,0.003131,0.893456,-0.050303,0.446325,-0.000641,0.724418,-0.434524,0.524777,0.104960
0.999199,0.032310,-0.000703,0.023605,0.991233,0.079651,-0.102454,0.024833,0.953773,0.093590,0.285576,-0.001858,0.979925,0.025487,0.197705,0.003267,0.976694,0.014483,-0.213848,0.011341,0.985192,-0.002899,0.168115,0.033557,0.999293,0.016698,0.003084,0.033534,0.999540,0.025658,0.015308,0.005149,0.997497,0.070326,-0.007135,-0.001678,0.898543,0.061606,0.433208,0.034007,0.628603,0.609616,0.464171,-0.133313,0.998071,-0.043728,0.044067,0.000853,0.892988,-0.045792,0.447735,-0.003058,0.728273,-0.426399,0.526361,0.103663
0.999149,0.033176,0.001575,0.024438,0.990116,0.080420,-0.112026,0.025541,0.952678,0.094369,0.288960,0.000970,0.975727,0.029780,0.216801,0.008247,0.978034,0.016054,-0.207455,0.012414,0.986341,-0.000108,0.161275,0.033493,0.999294,0.017531,0.003383,0.033048,0.999456,0.027536,0.017766,0.003734,0.997268,0.072481,-0.013147,-0.005495,0.905737,0.066677,0.417592,0.028495,0.638559,0.614901,0.444366,-0.129143,0.997828,-0.042410,0.050386,-0.001000,0.891726,-0.044133,0.450408,-0.003051,0.729971,-0.422115,0.526809,0.106934
0.999091,0.034121,0.004034,0.025219,0.988807,0.081912,-0.121918,0.026225,0.951533,0.094656,0.292554,0.006042,0.971365,0.033293,0.234750,0.015306,0.979247,0.017536,-0.201470,0.013352,0.987396,0.002525,0.154706,0.033288,0.999297,0.018373,0.003549,0.032483,0.999352,0.029567,0.020385,0.002301,0.996988,0.074761,-0.018475,-0.009230,0.912485,0.071924,0.402102,0.022614,0.647596,0.620639,0.424147,-0.124603,0.997530,-0.041373,0.056700,-0.002775,0.890336,-0.042890,0.453272,-0.002724,0.731026,-0.418531,0.527436,0.110654
0.999021,0.035220,0.006852,0.025892,0.987185,0.084830,-0.132458,0.026920,0.950280,0.093767,0.296536,0.015549,0.967127,0.035075,0.250460,0.026561,0.980259,0.018842,-0.196317,0.014025,0.988326,0.004875,0.148675,0.032906,0.999302,0.019272,0.003435,0.031814,0.999218,0.031912,0.023328,0.000837,0.996670,0.077347,-0.022443,-0.012774,0.918664,0.077632,0.387000,0.016116,0.655169,0.627512,0.403479,-0.119110,0.997165,-0.040895,0.063005,-0.004402,0.888696,-0.042473,0.456521,-0.001746,0.730813,-0.416360,0.528446,0.115331
0.998958,0.036004,0.009681,0.026309,0.985353,0.089172,-0.142695,0.027660,0.948833,0.092070,0.300745,0.028120,0.963551,0.034689,0.262148,0.040545,0.981087,0.020094,-0.191972,0.014519,0.989108,0.007003,0.143379,0.032530,0.999305,0.020158,0.003177,0.031196,0.999069,0.034196,0.026304,-0.000589,0.996359,0.079827,-0.025290,-0.016008,0.924119,0.083481,0.372774,0.008644,0.660885,0.634756,0.383708,-0.114382,0.996774,-0.040727,0.068908,-0.005857,0.886909,-0.042382,0.459995,-0.000763,0.729405,-0.415897,0.530002,0.118728
0.998897,0.036629,0.012515,0.026597,0.983349,0.094209,-0.152770,0.028479,0.947214,0.089545,0.304945,0.042130,0.960206,0.032736,0.271695,0.055814,0.981818,0.021319,-0.188031,0.014919,0.989806,0.009019,0.138452,0.032139,0.999306,0.021036,0.002848,0.030594,0.998904,0.036447,0.029292,-0.002000,0.996048,0.082239,-0.027577,-0.019101,0.929074,0.089290,0.358955,0.000595,0.665627,0.641957,0.364287,-0.110121,0.996355,-0.040714,0.074611,-0.007213,0.885038,-0.042446,0.463579,0.000238,0.727402,-0.416281,0.531820,0.121508
0.998850,0.037200,0.014804,0.026386,0.981288,0.102184,-0.160526,0.029381,0.945123,0.086013,0.309179,0.061257,0.958450,0.033916,0.273428,0.073896,0.982331,0.022570,-0.185194,0.014822,0.990302,0.010766,0.134794,0.031887,0.999298,0.022081,0.002591,0.030162,0.998712,0.039241,0.031987,-0.003399,0.995738,0.085032,-0.028340,-0.021727,0.932911,0.095850,0.347005,-0.008769,0.667952,0.649931,0.345974,-0.108313,0.996015,-0.040387,0.079077,-0.008343,0.883025,-0.042169,0.467427,0.001066,0.724504,-0.418316,0.534062,0.121997
0.998815,0.037508,0.016947,0.025971,0.979211,0.110084,-0.167664,0.030270,0.942989,0.081226,0.312519,0.080658,0.957530,0.035238,0.271164,0.091459,0.982660,0.023802,-0.183302,0.014570,0.990666,0.012355,0.132000,0.031686,0.999284,0.023221,0.002176,0.029795,0.998503,0.041993,0.034712,-0.004775,0.995427,0.087827,-0.028712,-0.024245,0.936219,0.102280,0.335695,-0.018473,0.669799,0.657598,0.327808,-0.107125,0.995695,-0.040053,0.083065,-0.009340,0.880876,-0.041857,0.471490,0.001753,0.721211,-0.420781,0.536587,0.121949
0.998811,0.037292,0.018797,0.025147,0.977247,0.117876,-0.173582,0.031032,0.940949,0.074824,0.314415,0.100793,0.958444,0.037986,0.261155,0.108351,0.982639,0.024994,-0.183304,0.014013,0.990793,0.013630,0.130935,0.031630,0.999260,0.024554,0.001439,0.029584,0.998279,0.044669,0.037504,-0.006096,0.995127,0.090654,-0.028303,-0.026518,0.938761,0.108672,0.325724,-0.028658,0.670828,0.665094,0.310151,-0.106984,0.995444,-0.039704,0.086094,-0.010107,0.878472,-0.041487,0.475985,0.002124,0.717120,-0.424116,0.539700,0.120786
0.998836,0.036896,0.020212,0.023582,0.975622,0.124836,-0.177801,0.031067,0.939616,0.067523,0.313361,0.119866,0.960246,0.042706,0.246635,0.123596,0.982354,0.026351,-0.184724,0.012795,0.990704,0.014838,0.131478,0.031609,0.999228,0.026095,0.000231,0.029382,0.998031,0.047511,0.040190,-0.007826,0.994844,0.093337,-0.027109,-0.028968,0.940316,0.114810,0.317953,-0.039130,0.670985,0.671203,0.295686,-0.108789,0.995261,-0.039360,0.088218,-0.011127,0.875833,-0.040878,0.480877,0.001699,0.712600,-0.427157,0.543613,0.119262
0.998873,0.036410,0.021409,0.021648,0.974151,0.131367,-0.181184,0.030755,0.938506,0.059719,0.310653,0.138330,0.962111,0.048721,0.229868,0.138310,0.981930,0.027779,-0.186858,0.011259,0.990507,0.015994,0.132818,0.031620,0.999188,0.027722,-0.001222,0.029195,0.997761,0.050441,0.042813,-0.009756,0.994560,0.095952,-0.025528,-0.031503,0.941303,0.120716,0.311282,-0.049789,0.670739,0.676510,0.282810,-0.111631,0.995112,-0.039016,0.089884,-0.012274,0.873062,-0.040142,0.485953,0.000879,0.707841,-0.430060,0.547887,0.117592
0.998937,0.035686,0.021883,0.019303,0.973274,0.135077,-0.183343,0.029634,0.938782,0.052390,0.304683,0.152028,0.964446,0.047476,0.211903,0.150620,0.981117,0.029558,-0.190908,0.009450,0.989994,0.017214,0.136378,0.031886,0.999157,0.028787,-0.002006,0.029206,0.997483,0.053322,0.045229,-0.011765,0.994290,0.098567,-0.023052,-0.033785,0.941134,0.126535,0.307574,-0.060456,0.669692,0.680230,0.274033,-0.117069,0.995060,-0.038287,0.090600,-0.013457,0.870567,-0.038209,0.490559,-0.002326,0.704485,-0.430129,0.553004,0.113473
0.999002,0.034906,0.022068,0.016996,0.972528,0.137727,-0.185506,0.028410,0.939374,0.045096,0.297682,0.164101,0.966490,0.046126,0.193996,0.161661,0.980241,0.031303,-0.195159,0.007736,0.989430,0.018366,0.140189,0.032204,0.999130,0.029616,-0.002446,0.029267,0.997196,0.056171,0.047502,-0.013734,0.993970,0.101577,-0.020397,-0.035912,0.940364,0.132781,0.304897,-0.071572,0.667424,0.684401,0.265909,-0.124230,0.995031,-0.037408,0.091099,-0.014631,0.868190,-0.035883,0.494895,-0.006135,0.701330,-0.429393,0.558492,0.108831
