pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
0.052460,0.111026,0.353830,0.382947,0.439016,0.429386,0.417262,0.031741,0.138326,-0.022340,0.340852,0.166612,0.077076,0.286737,0.386220,0.364459,0.541351,-0.201381,0.279428,0.019579,-0.104665,-0.011889,-0.032083,0.339451,-0.149572,-0.006042,0.391558,-0.048836,-0.078201,0.723615,0.255963,-0.084314,0.626794,0.192305,0.167858,0.268133,0.204078,0.088011,0.340499,0.324565,0.293284,0.168664
0.039788,0.115792,0.320031,0.393973,0.411986,0.394330,0.425657,0.052866,0.116646,-0.011260,0.354906,0.148975,0.097713,0.339843,0.376608,0.386028,0.477721,-0.176693,0.223511,-0.085211,-0.075260,-0.004867,-0.031750,0.285064,-0.135163,-0.136969,0.295839,-0.011969,-0.268508,0.678667,0.310689,-0.327821,0.608155,0.218487,0.136360,0.220121,0.225126,0.119942,0.285059,0.330471,0.393878,0.105233
0.027423,0.113385,0.274184,0.403881,0.365001,0.345771,0.433520,0.100846,0.088637,0.004748,0.363172,0.123297,0.130277,0.367284,0.359219,0.404434,0.430272,-0.148403,0.181908,-0.174839,-0.043859,0.003216,-0.030216,0.222680,-0.124438,-0.254521,0.197095,0.028617,-0.473573,0.643998,0.369026,-0.620696,0.604476,0.235006,0.089148,0.169720,0.235569,0.144118,0.231704,0.311711,0.454362,0.053975
0.014254,0.103206,0.218130,0.412886,0.300590,0.286234,0.441050,0.173757,0.057610,0.023856,0.362924,0.092172,0.172148,0.364415,0.334109,0.421304,0.404528,-0.124375,0.148038,-0.243751,-0.018201,0.010613,-0.027712,0.152400,-0.115567,-0.354196,0.095575,0.069020,-0.679501,0.601958,0.423187,-0.935742,0.588319,0.241426,0.032903,0.115134,0.235461,0.166534,0.182940,0.266535,0.480583,0.022869
-0.000145,0.085332,0.154112,0.421735,0.223870,0.218772,0.448927,0.267742,0.027403,0.043333,0.356578,0.059356,0.222269,0.328090,0.302618,0.436621,0.404555,-0.104460,0.120291,-0.282523,0.001222,0.016371,-0.024893,0.074903,-0.105770,-0.435479,-0.008951,0.106011,-0.872945,0.534938,0.462894,-1.236252,0.536898,0.239054,-0.027023,0.055216,0.226247,0.190956,0.136886,0.201279,0.483404,0.009862
-0.014413,0.061728,0.084609,0.431627,0.141482,0.146437,0.458263,0.377353,0.001283,0.060137,0.354329,0.029055,0.279459,0.258620,0.265818,0.449943,0.431084,-0.086837,0.099450,-0.282941,0.015504,0.021330,-0.022008,-0.007775,-0.092223,-0.500378,-0.115574,0.138341,-1.045084,0.433434,0.477685,-1.495139,0.439226,0.230390,-0.087362,-0.009174,0.210394,0.216527,0.089248,0.127248,0.471339,0.005061
-0.025499,0.036154,0.012419,0.443565,0.061101,0.072246,0.469916,0.493601,-0.019000,0.071862,0.370146,0.004991,0.340871,0.163053,0.224138,0.461140,0.478797,-0.071444,0.086234,-0.245104,0.024564,0.027976,-0.018889,-0.092086,-0.071611,-0.552932,-0.222105,0.166957,-1.190634,0.295818,0.462017,-1.699650,0.291683,0.218250,-0.146407,-0.075057,0.190784,0.239106,0.036479,0.055704,0.448118,-0.002996
-0.030416,0.012946,-0.059129,0.457463,-0.009660,-0.000529,0.483493,0.601378,-0.033326,0.077552,0.412517,-0.010231,0.401381,0.056938,0.178345,0.470467,0.534570,-0.059862,0.079977,-0.181618,0.027480,0.038708,-0.015343,-0.173504,-0.040278,-0.599495,-0.326053,0.194094,-1.306742,0.125089,0.419489,-1.847762,0.093373,0.205266,-0.202496,-0.138439,0.170352,0.254683,-0.022631,-0.006394,0.415043,-0.022869
-0.028817,-0.004237,-0.125570,0.471563,-0.065744,-0.067612,0.496855,0.681007,-0.042499,0.077988,0.478662,-0.015197,0.453968,-0.037462,0.131390,0.478284,0.578480,-0.053258,0.078499,-0.114661,0.024126,0.053445,-0.011200,-0.246740,0.004033,-0.647931,-0.424769,0.221788,-1.393510,-0.071513,0.362211,-1.944658,-0.151234,0.193875,-0.252042,-0.195212,0.152034,0.261967,-0.087435,-0.057461,0.374391,-0.059919
-0.024194,-0.013189,-0.180861,0.482605,-0.106913,-0.123198,0.506670,0.716406,-0.047549,0.075856,0.559445,-0.009585,0.491077,-0.096700,0.089425,0.484737,0.588732,-0.050747,0.078955,-0.066369,0.016178,0.068705,-0.006090,-0.305669,0.060440,-0.704994,-0.514404,0.250895,-1.454276,-0.280996,0.306293,-2.000243,-0.427153,0.186435,-0.288151,-0.241405,0.138857,0.262502,-0.156599,-0.098695,0.329167,-0.117174
-0.022043,-0.013598,-0.218399,0.486626,-0.137542,-0.161009,0.509539,0.704142,-0.049738,0.076005,0.650423,0.005624,0.506829,-0.103423,0.060138,0.489469,0.548987,-0.049500,0.079108,-0.048458,0.006692,0.079590,0.000490,-0.344327,0.125048,-0.773319,-0.589542,0.281263,-1.494142,-0.486310,0.267120,-2.024886,-0.710390,0.185173,-0.301366,-0.273803,0.133850,0.258930,-0.228583,-0.129929,0.278986,-0.193978
-0.025841,-0.006954,-0.233664,0.479849,-0.164231,-0.177131,0.502716,0.654376,-0.050980,0.085267,0.757350,0.027805,0.499219,-0.052101,0.048676,0.491466,0.454151,-0.046495,0.078127,-0.058026,-0.001384,0.083526,0.008864,-0.359408,0.192581,-0.850089,-0.644916,0.312147,-1.517385,-0.672988,0.255477,-2.023089,-0.978083,0.191928,-0.283157,-0.291356,0.139641,0.253223,-0.300927,-0.146732,0.218216,-0.283761
-0.034043,0.004339,-0.226616,0.459477,-0.193642,-0.172614,0.484362,0.583370,-0.053738,0.111079,0.891331,0.052901,0.471052,0.049543,0.054273,0.489314,0.311586,-0.040435,0.076456,-0.081571,-0.006626,0.082528,0.019209,-0.352516,0.257421,-0.928043,-0.678067,0.341775,-1.526518,-0.834739,0.273579,-1.991271,-1.217242,0.207675,-0.230410,-0.296168,0.157676,0.246073,-0.368919,-0.140307,0.141792,-0.374845
-0.040941,0.018299,-0.201731,0.424551,-0.231866,-0.153350,0.454033,0.506001,-0.059913,0.158786,1.059519,0.076528,0.428860,0.183894,0.070730,0.481935,0.137804,-0.032414,0.075014,-0.103229,-0.009504,0.081827,0.031942,-0.329883,0.313398,-0.997441,-0.690367,0.366808,-1.524923,-0.970329,0.311404,-1.926620,-1.420871,0.231617,-0.147582,-0.292707,0.187015,0.237106,-0.425334,-0.100713,0.054525,-0.455320
-0.040712,0.034169,-0.165655,0.376681,-0.284457,-0.127171,0.413423,0.433753,-0.069140,0.228264,1.258177,0.095732,0.380326,0.329255,0.090341,0.469255,-0.046810,-0.025015,0.074409,-0.111780,-0.011621,0.086053,0.047849,-0.299546,0.354089,-1.047342,-0.685450,0.383206,-1.520328,-1.074300,0.346149,-1.842073,-1.575739,0.259926,-0.044692,-0.285689,0.223056,0.225500,-0.462749,-0.022811,-0.026609,-0.517996
-0.031029,0.052263,-0.124507,0.320120,-0.355710,-0.100550,0.366434,0.375533,-0.077379,0.311752,1.470568,0.110849,0.331733,0.464922,0.107706,0.452064,-0.222721,-0.020755,0.074646,-0.103577,-0.014546,0.096525,0.067639,-0.268170,0.374661,-1.066695,-0.666827,0.387964,-1.523838,-1.133904,0.349024,-1.770232,-1.659337,0.285408,0.067233,-0.278257,0.257457,0.211286,-0.476814,0.088355,-0.081480,-0.560032
-0.013470,0.073425,-0.082506,0.261306,-0.446853,-0.076968,0.318157,0.337007,-0.075749,0.395191,1.670082,0.127639,0.286642,0.574376,0.120707,0.431141,-0.374497,-0.020950,0.075404,-0.081685,-0.019065,0.111682,0.091588,-0.239443,0.373848,-1.047039,-0.636873,0.379890,-1.543278,-1.139028,0.299907,-1.745943,-1.654641,0.299323,0.179708,-0.271352,0.280436,0.197267,-0.466529,0.216890,-0.098973,-0.576670
0.008451,0.098646,-0.042193,0.208703,-0.554220,-0.057068,0.273625,0.318573,-0.049339,0.463161,1.827012,0.159470,0.246093,0.647142,0.129158,0.406630,-0.492524,-0.025484,0.076470,-0.053120,-0.025127,0.129261,0.119657,-0.214380,0.354818,-0.986278,-0.597621,0.359655,-1.576262,-1.095830,0.201178,-1.780775,-1.569401,0.294663,0.287192,-0.264076,0.284479,0.189817,-0.431342,0.340087,-0.080873,-0.556337
0.031072,0.128554,-0.005534,0.172772,-0.668950,-0.039690,0.237142,0.315016,0.021767,0.504405,1.915782,0.226640,0.209899,0.679672,0.133184,0.378437,-0.573045,-0.033248,0.077876,-0.025775,-0.032213,0.147681,0.151538,-0.192749,0.324879,-0.890349,-0.552012,0.330505,-1.609857,-1.028823,0.079056,-1.854314,-1.439078,0.268835,0.385087,-0.254733,0.267113,0.196429,-0.370176,0.434089,-0.035919,-0.485875
0.051180,0.162318,0.025036,0.164399,-0.778767,-0.023112,0.211742,0.318341,0.155837,0.514945,1.920155,0.348980,0.178133,0.674977,0.132503,0.347219,-0.616862,-0.042708,0.079740,-0.005879,-0.039664,0.166023,0.185982,-0.174463,0.293696,-0.771216,-0.504089,0.298562,-1.627796,-0.968703,-0.028843,-1.929798,-1.309392,0.224878,0.467828,-0.242142,0.231676,0.220717,-0.285683,0.479774,0.027066,-0.364762
0.066121,0.196691,0.046506,0.191168,-0.870773,-0.005940,0.198197,0.321648,0.358937,0.498418,1.834855,0.533521,0.151802,0.640806,0.126543,0.314797,-0.627672,-0.052203,0.082096,0.003595,-0.046705,0.183617,0.220038,-0.160012,0.269742,-0.642713,-0.457891,0.270638,-1.618974,-0.937534,-0.090739,-1.976548,-1.214353,0.170964,0.529021,-0.226470,0.186186,0.259185,-0.188985,0.467835,0.100016,-0.214502
0.074026,0.226499,0.056341,0.253786,-0.933745,0.012779,0.194169,0.320791,0.619197,0.465755,1.662146,0.766106,0.132277,0.586477,0.114985,0.283448,-0.610525,-0.060028,0.084941,0.003265,-0.052329,0.199930,0.249539,-0.149850,0.256922,-0.516369,-0.415879,0.250690,-1.580414,-0.942309,-0.093716,-1.979506,-1.166230,0.117671,0.563537,-0.208930,0.140376,0.303293,-0.097587,0.400083,0.173376,-0.070929
0.074100,0.246606,0.053745,0.345280,-0.959477,0.033779,0.194399,0.312726,0.911333,0.435169,1.405842,1.013841,0.120216,0.519383,0.098146,0.254733,-0.570343,-0.064597,0.088463,-0.003729,-0.055404,0.214768,0.270891,-0.143672,0.254136,-0.398825,-0.378231,0.238454,-1.514290,-0.977728,-0.047113,-1.935171,-1.159896,0.073947,0.569598,-0.190793,0.102008,0.345090,-0.027063,0.286573,0.236898,0.035127
0.066695,0.253918,0.039836,0.452580,-0.943984,0.056972,0.191746,0.292565,1.206277,0.429258,1.068854,1.236375,0.115100,0.442731,0.076748,0.228888,-0.510549,-0.064814,0.093218,-0.013884,-0.055102,0.228410,0.282771,-0.140518,0.257825,-0.291931,-0.343756,0.231230,-1.423935,-1.032479,0.025266,-1.845876,-1.182577,0.044338,0.549084,-0.172800,0.074648,0.381255,0.015374,0.142109,0.283843,0.091344
0.052911,0.248223,0.016632,0.558360,-0.888976,0.079942,0.178443,0.251957,1.476655,0.465377,0.657683,1.398832,0.115712,0.355593,0.051347,0.205208,-0.432480,-0.060449,0.099944,-0.025401,-0.051377,0.241209,0.286507,-0.139635,0.264587,-0.194961,-0.311686,0.226286,-1.312218,-1.094168,0.098200,-1.717702,-1.219929,0.028711,0.506379,-0.155488,0.057672,0.412884,0.030433,-0.015714,0.314354,0.102615
0.034081,0.231658,-0.013997,0.643217,-0.802205,0.097236,0.148081,0.180457,1.696566,0.543538,0.190746,1.481093,0.120925,0.255523,0.022195,0.182992,-0.336458,-0.052199,0.108866,-0.038535,-0.045059,0.252928,0.285028,-0.141169,0.271898,-0.106796,-0.282716,0.221740,-1.181503,-1.151908,0.154102,-1.557789,-1.257130,0.023700,0.447215,-0.139882,0.047680,0.442490,0.021950,-0.168157,0.334577,0.080833
0.011814,0.207216,-0.050440,0.689899,-0.695239,0.101995,0.098750,0.069855,1.841930,0.641635,-0.296915,1.481896,0.130120,0.142393,-0.010222,0.162348,-0.224080,-0.041338,0.118817,-0.053625,-0.037426,0.262796,0.281057,-0.145980,0.278009,-0.026639,-0.258354,0.216756,-1.033438,-1.198014,0.185219,-1.369421,-1.280157,0.025002,0.377874,-0.127654,0.040546,0.470775,-0.007586,-0.297876,0.351736,0.034979
-0.011643,0.177241,-0.090421,0.688234,-0.580331,0.089273,0.035118,-0.080595,1.895044,0.722048,-0.758524,1.417075,0.142860,0.020857,-0.044240,0.144240,-0.100167,-0.029125,0.126785,-0.068448,-0.029490,0.270232,0.275738,-0.154484,0.282597,0.046174,-0.239128,0.212313,-0.868963,-1.229534,0.192906,-1.150507,-1.280824,0.029712,0.304456,-0.120279,0.033514,0.494832,-0.058547,-0.391833,0.368669,-0.033493
-0.033750,0.143005,-0.129922,0.636962,-0.469124,0.058692,-0.033547,-0.261713,1.850219,0.746787,-1.149468,1.311017,0.157925,-0.100212,-0.076323,0.129676,0.026862,-0.016377,0.128615,-0.077754,-0.021539,0.275084,0.268678,-0.165316,0.287638,0.112115,-0.223213,0.211866,-0.689579,-1.248552,0.186816,-0.899034,-1.262307,0.037370,0.232312,-0.117708,0.026275,0.508745,-0.132096,-0.443896,0.382360,-0.128343
-0.052675,0.105532,-0.163109,0.542067,-0.372676,0.014889,-0.098218,-0.457127,1.716619,0.696443,-1.442163,1.184386,0.172460,-0.209974,-0.101396,0.118678,0.145805,-0.003538,0.121006,-0.076351,-0.013321,0.277136,0.259119,-0.175027,0.296812,0.171130,-0.206702,0.220327,-0.498838,-1.259865,0.182755,-0.620055,-1.238092,0.049127,0.165836,-0.117778,0.020559,0.506325,-0.225792,-0.456342,0.387461,-0.250626
-0.067821,0.066700,-0.183640,0.414365,-0.300261,-0.033990,-0.153378,-0.649502,1.516746,0.581667,-1.632597,1.046686,0.182133,-0.297527,-0.114307,0.109965,0.244109,0.008916,0.103625,-0.063634,-0.004663,0.275777,0.246983,-0.179198,0.312916,0.222790,-0.185202,0.241156,-0.302385,-1.265941,0.197047,-0.327061,-1.221078,0.066113,0.108483,-0.116934,0.018932,0.483975,-0.330274,-0.438605,0.380549,-0.391024
-0.079508,0.029449,-0.186421,0.267270,-0.257059,-0.078722,-0.196709,-0.825749,1.279589,0.433374,-1.735684,0.899254,0.182444,-0.353352,-0.111395,0.101624,0.310107,0.020251,0.079519,-0.045568,0.004128,0.270141,0.232851,-0.173893,0.334789,0.266721,-0.155322,0.273334,-0.106727,-1.261261,0.238670,-0.037520,-1.208449,0.088644,0.062871,-0.111583,0.023793,0.441387,-0.430504,-0.401899,0.359907,-0.529557
-0.088451,-0.003157,-0.168726,0.114194,-0.243218,-0.111340,-0.227304,-0.977802,1.031011,0.277803,-1.773870,0.743711,0.170274,-0.371080,-0.091219,0.092119,0.335798,0.029635,0.053417,-0.032061,0.012373,0.259332,0.216989,-0.156371,0.356452,0.302300,-0.115185,0.310937,0.081792,-1.230520,0.304422,0.232826,-1.175244,0.116428,0.031104,-0.099077,0.036678,0.380250,-0.511190,-0.352262,0.321747,-0.643439
-0.095439,-0.029118,-0.130531,-0.033615,-0.255176,-0.126705,-0.244921,-1.099776,0.787761,0.122369,-1.765615,0.585916,0.144717,-0.349193,-0.054541,0.080817,0.318894,0.036364,0.029427,-0.031484,0.019323,0.242707,0.198474,-0.125183,0.369917,0.327641,-0.064387,0.346480,0.257351,-1.154192,0.381015,0.473998,-1.085859,0.148691,0.015181,-0.078049,0.057515,0.303366,-0.562465,-0.288091,0.259136,-0.716872
-0.100997,-0.047756,-0.074440,-0.167425,-0.287342,-0.123028,-0.250336,-1.185270,0.558898,-0.035100,-1.718714,0.433325,0.107056,-0.291950,-0.004220,0.067831,0.263419,0.039892,0.009812,-0.046091,0.024325,0.220498,0.175512,-0.080329,0.369733,0.339602,-0.003983,0.375651,0.415529,-1.018417,0.452315,0.683581,-0.915571,0.183598,0.016805,-0.048324,0.083931,0.215704,-0.581900,-0.205229,0.167460,-0.745651
-0.104907,-0.059133,-0.005451,-0.279645,-0.332437,-0.101423,-0.245176,-1.227562,0.351587,-0.189808,-1.630532,0.292291,0.060333,-0.209082,0.054830,0.053543,0.178995,0.039840,-0.004826,-0.071268,0.026869,0.194443,0.146753,-0.023692,0.355392,0.336011,0.063612,0.399284,0.555164,-0.821163,0.507541,0.865235,-0.661658,0.217866,0.036090,-0.010827,0.111755,0.126003,-0.571802,-0.104390,0.052562,-0.733783
-0.105939,-0.063756,0.069542,-0.362370,-0.381300,-0.064904,-0.230566,-1.221660,0.174954,-0.326791,-1.493355,0.169243,0.008754,-0.113876,0.115981,0.038246,0.078794,0.036064,-0.014720,-0.098678,0.026617,0.167592,0.112196,0.040557,0.330055,0.318528,0.135007,0.421196,0.679688,-0.570624,0.547444,1.023432,-0.335141,0.247622,0.069852,0.032180,0.137280,0.046159,-0.533847,0.007459,-0.066145,-0.684652
-0.102279,-0.062915,0.142485,-0.407773,-0.423887,-0.017621,-0.206061,-1.165408,0.038372,-0.430461,-1.301760,0.071702,-0.042919,-0.020220,0.171751,0.022107,-0.023284,0.028742,-0.020319,-0.120515,0.023430,0.143041,0.073078,0.106069,0.297899,0.293219,0.206090,0.444576,0.795849,-0.281009,0.584002,1.158049,0.050710,0.269888,0.111005,0.076739,0.159522,-0.012596,-0.465904,0.122095,-0.161601,-0.594844
-0.092729,-0.058660,0.205112,-0.410943,-0.451786,0.035225,-0.170616,-1.058836,-0.054085,-0.491526,-1.058826,0.004553,-0.089928,0.060089,0.215097,0.005423,-0.115085,0.018445,-0.022242,-0.131861,0.017461,0.122341,0.031557,0.165292,0.262921,0.267976,0.271933,0.470082,0.909480,0.028547,0.629917,1.264177,0.477584,0.283139,0.150045,0.117521,0.179865,-0.044672,-0.365100,0.233730,-0.211209,-0.458278
-0.077904,-0.052930,0.250164,-0.373175,-0.460900,0.087350,-0.124889,-0.903565,-0.107841,-0.504653,-0.777764,-0.035687,-0.128045,0.119160,0.240818,-0.011101,-0.187905,0.006241,-0.021671,-0.130637,0.009347,0.104724,-0.009307,0.211210,0.229254,0.249186,0.327059,0.496155,1.021020,0.334360,0.684855,1.337964,0.913064,0.286820,0.177840,0.149147,0.199405,-0.052903,-0.235010,0.337328,-0.207761,-0.277859
-0.060085,-0.046889,0.272644,-0.302606,-0.452404,0.131994,-0.072178,-0.703772,-0.136942,-0.465802,-0.476641,-0.061742,-0.154064,0.153919,0.246406,-0.026345,-0.237451,-0.006279,-0.020726,-0.116785,0.000345,0.087947,-0.046064,0.239024,0.201454,0.240359,0.366688,0.520496,1.124733,0.612720,0.733471,1.382541,1.314612,0.281092,0.187863,0.167718,0.217229,-0.046885,-0.089213,0.425945,-0.161726,-0.071785
-0.041420,-0.041513,0.270490,-0.211013,-0.430976,0.163178,-0.016543,-0.467155,-0.158828,-0.376970,-0.168750,-0.089654,-0.166149,0.165523,0.231730,-0.039182,-0.263478,-0.017254,-0.022392,-0.091916,-0.007902,0.070329,-0.076442,0.246839,0.184030,0.242737,0.388355,0.541854,1.212786,0.846664,0.760696,1.407377,1.646520,0.267210,0.176633,0.171582,0.231518,-0.037706,0.053990,0.491672,-0.093362,0.134380
-0.022259,-0.038776,0.244594,-0.109509,-0.401202,0.177121,0.039950,-0.204100,-0.188453,-0.252143,0.143144,-0.131290,-0.164133,0.157175,0.198171,-0.049154,-0.267938,-0.025061,-0.029748,-0.059222,-0.013928,0.052141,-0.100924,0.235436,0.180124,0.256001,0.392706,0.560741,1.280401,1.029175,0.769372,1.421297,1.892465,0.247542,0.142801,0.161287,0.241546,-0.033098,0.180999,0.528238,-0.021860,0.322226
-0.001758,-0.041800,0.198628,-0.006886,-0.364571,0.173282,0.097417,0.074365,-0.234285,-0.114030,0.462035,-0.190695,-0.149853,0.131919,0.148497,-0.056917,-0.253038,-0.028771,-0.044435,-0.023143,-0.016927,0.034864,-0.122564,0.207809,0.189356,0.278343,0.383115,0.577533,1.327167,1.161234,0.779554,1.426015,2.053771,0.224746,0.086285,0.139276,0.247830,-0.036684,0.286846,0.531605,0.039539,0.485561
0.019789,-0.053433,0.138843,0.088903,-0.319116,0.154524,0.155155,0.358035,-0.296684,0.015990,0.784560,-0.264605,-0.127128,0.092136,0.087641,-0.063933,-0.220927,-0.028294,-0.064859,0.011198,-0.016849,0.019192,-0.144927,0.168779,0.206142,0.306722,0.364618,0.589282,1.354471,1.247838,0.807786,1.416826,2.139306,0.200944,0.008527,0.109486,0.250536,-0.050320,0.370566,0.499746,0.081691,0.621450
0.039711,-0.074516,0.073256,0.169416,-0.261905,0.126011,0.209061,0.637922,-0.369223,0.123536,1.093127,-0.344902,-0.100896,0.040579,0.022784,-0.071593,-0.174745,-0.024231,-0.085822,0.038859,-0.014180,0.004170,-0.169927,0.124202,0.220988,0.337676,0.342561,0.589348,1.363571,1.294665,0.847998,1.390423,2.157217,0.177574,-0.086155,0.076493,0.248376,-0.075118,0.428665,0.434561,0.097337,0.719758
0.054530,-0.103441,0.009693,0.227123,-0.192410,0.092991,0.253054,0.906610,-0.443530,0.199174,1.362169,-0.422241,-0.075656,-0.018893,-0.038569,-0.080557,-0.119042,-0.017578,-0.101002,0.056543,-0.009638,-0.011537,-0.197286,0.079410,0.225134,0.367523,0.320807,0.571686,1.357098,1.305828,0.874136,1.353143,2.112658,0.155053,-0.189041,0.044090,0.238699,-0.108510,0.453998,0.344208,0.082404,0.764809
