joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.058608,-0.322138,0.005255,-0.032329,-0.190015,-0.043803,-0.095391,0.098835,0.036232,0.376594,0.633248,0.243024,0.090913,-0.349587,-0.258402,0.069457,-0.187839,-0.063657,0.155407,-0.005830,0.031114,1.115755,0.750002,1.250184,-0.819634,0.387879,0.284624,-0.112231,0.017672
0.060734,-0.315995,0.003954,-0.023961,-0.185531,-0.043815,-0.100005,0.088528,0.033389,0.375572,0.632148,0.234599,0.090795,-0.345824,-0.272177,0.065989,-0.183245,-0.071865,0.147818,0.007385,0.032879,1.108658,0.753300,1.246348,-0.818607,0.391226,0.290216,-0.100692,0.022543
0.061657,-0.310983,0.001987,-0.014798,-0.178065,-0.043090,-0.103306,0.080975,0.031589,0.380212,0.634037,0.224049,0.088831,-0.347805,-0.287463,0.062699,-0.179196,-0.079176,0.139031,0.021568,0.036561,1.097211,0.759791,1.240691,-0.820585,0.394345,0.294930,-0.085912,0.025046
0.061478,-0.307521,-0.000159,-0.005269,-0.169425,-0.042126,-0.106136,0.074581,0.030226,0.388045,0.638728,0.213081,0.086126,-0.351562,-0.302409,0.059553,-0.175286,-0.086592,0.130105,0.035196,0.040383,1.084513,0.767252,1.234794,-0.823030,0.396162,0.299624,-0.071447,0.027211
0.059092,-0.307159,-0.002661,0.004992,-0.158438,-0.040683,-0.108024,0.070506,0.029735,0.402262,0.649019,0.201281,0.081936,-0.358872,-0.316676,0.056699,-0.171655,-0.094216,0.120901,0.047717,0.044488,1.069310,0.776653,1.228420,-0.826412,0.395372,0.304276,-0.057611,0.028700
0.056671,-0.309847,-0.005250,0.015308,-0.146539,-0.038879,-0.108905,0.068632,0.029700,0.421057,0.665314,0.188643,0.076318,-0.365413,-0.330066,0.054390,-0.169435,-0.102559,0.111876,0.057327,0.048620,1.052949,0.787186,1.223431,-0.830252,0.391828,0.307166,-0.045273,0.028786
0.054233,-0.314060,-0.007883,0.025650,-0.134184,-0.036894,-0.109283,0.067859,0.029893,0.442141,0.684610,0.175586,0.069985,-0.371571,-0.343017,0.052355,-0.167920,-0.111261,0.102941,0.065483,0.052766,1.036007,0.798285,1.219134,-0.834321,0.386906,0.309175,-0.033683,0.028171
0.051348,-0.319190,-0.010533,0.035286,-0.121963,-0.034845,-0.107512,0.068471,0.030090,0.459795,0.703691,0.159684,0.061908,-0.374140,-0.355652,0.052091,-0.167635,-0.120701,0.093857,0.067036,0.056165,1.021126,0.811121,1.219051,-0.838498,0.378309,0.311972,-0.025816,0.026568
0.047990,-0.322906,-0.013105,0.045279,-0.109681,-0.032734,-0.105885,0.068417,0.030216,0.476835,0.719132,0.142085,0.054095,-0.374511,-0.367186,0.052823,-0.166807,-0.130203,0.084673,0.067687,0.058516,1.006910,0.823555,1.219305,-0.842037,0.369301,0.315597,-0.017624,0.024518
0.043685,-0.323792,-0.015522,0.055985,-0.097277,-0.030497,-0.104546,0.067030,0.030203,0.492648,0.727294,0.121095,0.046810,-0.370485,-0.376520,0.055549,-0.164894,-0.139826,0.075290,0.066531,0.058773,0.994021,0.835185,1.220233,-0.844304,0.359473,0.320881,-0.008785,0.021573
0.038594,-0.320373,-0.017962,0.066203,-0.085680,-0.027928,-0.104434,0.064469,0.030104,0.506733,0.725675,0.098336,0.042886,-0.360131,-0.381262,0.060932,-0.161896,-0.147639,0.066496,0.061944,0.055842,0.983306,0.843620,1.223583,-0.845768,0.349467,0.323612,-0.000778,0.014076
0.033111,-0.314800,-0.020412,0.076176,-0.074486,-0.025191,-0.104934,0.061320,0.029963,0.519953,0.719167,0.074694,0.040643,-0.346614,-0.383709,0.067645,-0.158357,-0.154547,0.057998,0.055640,0.051318,0.973678,0.850459,1.228144,-0.846832,0.339373,0.325068,0.006812,0.004302
0.025470,-0.304383,-0.023167,0.082492,-0.066315,-0.022471,-0.107309,0.058012,0.030003,0.532033,0.700676,0.047871,0.041400,-0.320360,-0.378968,0.073302,-0.153574,-0.155626,0.050932,0.041989,0.046881,0.967371,0.853455,1.241082,-0.844719,0.336246,0.322792,0.008020,-0.006287
0.016231,-0.292999,-0.026178,0.087827,-0.058848,-0.019861,-0.110148,0.054486,0.030104,0.545248,0.679328,0.021594,0.043164,-0.291230,-0.372026,0.078903,-0.148862,-0.154893,0.044163,0.029824,0.042444,0.959529,0.854580,1.251980,-0.841418,0.331028,0.321008,0.008768,-0.014960
0.003794,-0.279677,-0.029698,0.091198,-0.052788,-0.017471,-0.113916,0.050524,0.030329,0.560736,0.652266,-0.003591,0.046943,-0.256351,-0.360679,0.084393,-0.144292,-0.150539,0.037990,0.020631,0.038007,0.948613,0.851962,1.258796,-0.835739,0.321628,0.320210,0.008592,-0.019801
-0.012684,-0.266915,-0.033615,0.091726,-0.048579,-0.015273,-0.119159,0.046603,0.030594,0.580603,0.623921,-0.025972,0.052642,-0.219849,-0.347257,0.087485,-0.140986,-0.144688,0.032765,0.014572,0.033962,0.932387,0.846635,1.259687,-0.828392,0.310867,0.316628,0.011727,-0.021803
-0.031183,-0.254431,-0.037729,0.090832,-0.045295,-0.013171,-0.125139,0.042703,0.030878,0.602661,0.594935,-0.046951,0.059301,-0.182536,-0.332797,0.089378,-0.138312,-0.138090,0.028015,0.010082,0.030112,0.913504,0.839952,1.257615,-0.820210,0.299424,0.311653,0.016516,-0.022386
-0.055055,-0.245898,-0.042318,0.090076,-0.043966,-0.011095,-0.124351,0.038523,0.031028,0.629084,0.567986,-0.064372,0.066961,-0.149778,-0.318195,0.090083,-0.139441,-0.132228,0.024680,0.004987,0.032207,0.890741,0.833164,1.251692,-0.816843,0.286558,0.303974,0.020806,-0.020202
-0.079983,-0.238582,-0.046831,0.090601,-0.042973,-0.008841,-0.119193,0.034585,0.031140,0.656911,0.542439,-0.080728,0.074269,-0.119426,-0.304437,0.090816,-0.141454,-0.126961,0.021673,-0.000931,0.035109,0.867118,0.826800,1.246111,-0.814416,0.275071,0.296900,0.026643,-0.017620
-0.107023,-0.233700,-0.051194,0.093690,-0.042651,-0.006229,-0.105296,0.031134,0.031175,0.687546,0.519695,-0.094953,0.080876,-0.093883,-0.292364,0.091607,-0.145238,-0.122884,0.019322,-0.008498,0.039628,0.841775,0.821284,1.241211,-0.813869,0.266344,0.291037,0.035572,-0.014244
-0.133580,-0.230511,-0.054943,0.100395,-0.041740,-0.003085,-0.085392,0.028251,0.031295,0.718715,0.500110,-0.106936,0.086592,-0.076743,-0.282095,0.092350,-0.149535,-0.121407,0.017313,-0.018439,0.044132,0.816123,0.817094,1.237716,-0.814739,0.260723,0.288154,0.044037,-0.013441
-0.159896,-0.228168,-0.058385,0.108908,-0.040534,0.000326,-0.062485,0.025654,0.031456,0.750152,0.482105,-0.117798,0.091862,-0.063805,-0.272727,0.093070,-0.154090,-0.121230,0.015474,-0.029567,0.048630,0.790316,0.813567,1.234922,-0.816318,0.256655,0.286763,0.052270,-0.013925
-0.180591,-0.227011,-0.060809,0.123813,-0.038996,0.004902,-0.029394,0.024477,0.032171,0.778598,0.468952,-0.124922,0.095190,-0.067384,-0.265814,0.093451,-0.159123,-0.113087,0.014378,-0.044600,0.052205,0.765330,0.813175,1.234308,-0.819065,0.254028,0.288890,0.059103,-0.019267
-0.199756,-0.227497,-0.062770,0.139263,-0.036929,0.009909,0.005474,0.023780,0.033289,0.804927,0.459483,-0.131307,0.097478,-0.078032,-0.260982,0.093938,-0.164065,-0.102638,0.013705,-0.060318,0.055287,0.740960,0.814269,1.233903,-0.822150,0.251499,0.291967,0.066210,-0.025700
-0.215863,-0.231270,-0.063803,0.155807,-0.033802,0.015778,0.043899,0.024045,0.035213,0.827020,0.457379,-0.136213,0.097686,-0.102820,-0.260311,0.094637,-0.168826,-0.087577,0.013877,-0.077407,0.057384,0.717820,0.818335,1.233916,-0.825909,0.249165,0.296943,0.073862,-0.034315
-0.227499,-0.237079,-0.064198,0.171410,-0.029708,0.022278,0.083851,0.025627,0.037863,0.840297,0.461450,-0.139251,0.096188,-0.132043,-0.263845,0.094747,-0.173976,-0.067917,0.014465,-0.094696,0.058425,0.697793,0.825180,1.232669,-0.829959,0.248462,0.302316,0.078695,-0.042555
-0.236899,-0.243908,-0.064273,0.186544,-0.025131,0.029092,0.124567,0.027868,0.040876,0.849164,0.468607,-0.141356,0.093837,-0.163484,-0.269483,0.094563,-0.179320,-0.045958,0.015261,-0.112086,0.058937,0.679322,0.833416,1.230791,-0.834154,0.248575,0.307887,0.082117,-0.050606
-0.242106,-0.253198,-0.063758,0.196594,-0.019195,0.036194,0.159273,0.030885,0.044996,0.847426,0.484205,-0.141157,0.089965,-0.188809,-0.278232,0.094427,-0.183790,-0.039446,0.014646,-0.130325,0.054188,0.665242,0.842687,1.226847,-0.834932,0.249519,0.312523,0.082065,-0.058434
-0.246666,-0.262300,-0.063289,0.204603,-0.013178,0.043308,0.191632,0.033793,0.049439,0.843134,0.500736,-0.140260,0.085946,-0.211928,-0.286797,0.095118,-0.187884,-0.033275,0.013683,-0.150160,0.047975,0.652811,0.851861,1.224356,-0.835021,0.250120,0.317427,0.080541,-0.065652
-0.249931,-0.271024,-0.062912,0.208530,-0.006999,0.050447,0.219296,0.036485,0.054532,0.833730,0.519136,-0.137965,0.081633,-0.230631,-0.294991,0.097462,-0.191225,-0.027787,0.012024,-0.173186,0.038832,0.643674,0.860844,1.224771,-0.833734,0.250032,0.322868,0.076070,-0.071653
-0.253494,-0.278544,-0.062993,0.208663,-0.001522,0.057287,0.241923,0.038198,0.059845,0.819858,0.535555,-0.134484,0.076900,-0.245847,-0.302532,0.100441,-0.193465,-0.023128,0.010238,-0.196786,0.028138,0.637613,0.868388,1.226449,-0.832463,0.249889,0.329697,0.070575,-0.077413
-0.257205,-0.285463,-0.063303,0.206899,0.003604,0.063978,0.262031,0.039423,0.065270,0.803751,0.550983,-0.130411,0.071955,-0.259319,-0.309745,0.103738,-0.195153,-0.018884,0.008388,-0.220674,0.016667,0.633089,0.875212,1.228759,-0.831199,0.249718,0.337219,0.064568,-0.083052
-0.262293,-0.287547,-0.064335,0.201379,0.007118,0.069697,0.273052,0.038527,0.070093,0.785027,0.558127,-0.124890,0.069017,-0.265056,-0.314973,0.106695,-0.193711,-0.023557,0.006733,-0.239291,0.005409,0.633847,0.877390,1.230363,-0.829269,0.257333,0.340444,0.058547,-0.086997
-0.268384,-0.288402,-0.065397,0.194650,0.009988,0.075129,0.280528,0.036739,0.074374,0.766919,0.562402,-0.119754,0.067356,-0.269488,-0.319108,0.109859,-0.191670,-0.029028,0.005219,-0.256489,-0.006602,0.636770,0.877523,1.231406,-0.826428,0.263008,0.342184,0.051481,-0.091257
-0.276483,-0.286797,-0.066520,0.185501,0.011571,0.079986,0.280913,0.033166,0.077570,0.750046,0.560943,-0.115385,0.068249,-0.271309,-0.321057,0.113437,-0.188428,-0.036092,0.003987,-0.270851,-0.020121,0.644025,0.873566,1.231327,-0.821762,0.264802,0.340955,0.042323,-0.096149
-0.285440,-0.283227,-0.067527,0.176600,0.011497,0.084290,0.278032,0.028248,0.079307,0.735802,0.554568,-0.110438,0.071608,-0.268004,-0.320631,0.115995,-0.184528,-0.042611,0.003362,-0.278162,-0.032368,0.656653,0.868207,1.228614,-0.817018,0.271704,0.337586,0.032801,-0.099894
-0.294826,-0.278675,-0.068476,0.167822,0.010593,0.088317,0.273517,0.022657,0.080315,0.722874,0.545735,-0.105202,0.076201,-0.262137,-0.319018,0.118044,-0.180298,-0.048856,0.003041,-0.281948,-0.043980,0.671967,0.862146,1.224584,-0.812235,0.281159,0.333147,0.023096,-0.103067
-0.302934,-0.273361,-0.069146,0.161599,0.007443,0.091156,0.267197,0.016760,0.079686,0.715773,0.535128,-0.098447,0.082814,-0.250027,-0.315937,0.119066,-0.176216,-0.058273,0.003728,-0.279582,-0.047731,0.694780,0.857363,1.219566,-0.811418,0.298719,0.327649,0.018777,-0.100235
-0.310801,-0.268399,-0.069623,0.156775,0.004230,0.093558,0.260138,0.010988,0.078727,0.711585,0.524730,-0.091516,0.089251,-0.239420,-0.312330,0.120234,-0.172079,-0.065331,0.004632,-0.275248,-0.049970,0.718732,0.852737,1.212909,-0.811257,0.315781,0.322364,0.015334,-0.096482
-0.318186,-0.264141,-0.069713,0.154747,0.000889,0.095087,0.251601,0.005466,0.077111,0.713225,0.514754,-0.084233,0.095336,-0.231823,-0.307669,0.121695,-0.167830,-0.067670,0.005971,-0.266979,-0.049184,0.744966,0.848422,1.202974,-0.812405,0.331850,0.317505,0.013644,-0.090888
-0.325283,-0.260493,-0.069288,0.154766,-0.002189,0.095755,0.241904,0.001475,0.075173,0.721217,0.505545,-0.075585,0.100151,-0.224396,-0.302301,0.124165,-0.163640,-0.067794,0.007000,-0.255759,-0.045880,0.771584,0.845397,1.190675,-0.814626,0.345271,0.313305,0.011436,-0.083367
-0.332236,-0.257149,-0.068605,0.155808,-0.005137,0.095993,0.231625,-0.001751,0.073074,0.732387,0.496721,-0.066256,0.104331,-0.217055,-0.296578,0.127140,-0.159478,-0.066809,0.007875,-0.243064,-0.041316,0.798396,0.843016,1.177193,-0.817383,0.357368,0.309434,0.008969,-0.074883
-0.337008,-0.254987,-0.067026,0.160042,-0.008375,0.094747,0.217229,-0.001569,0.070995,0.751112,0.492662,-0.054710,0.105905,-0.206080,-0.291322,0.132447,-0.156342,-0.064775,0.006869,-0.228841,-0.031267,0.825621,0.844107,1.167508,-0.825011,0.374431,0.307212,0.008488,-0.065969
-0.340019,-0.253153,-0.065250,0.164532,-0.011380,0.093169,0.202170,-0.000664,0.069017,0.771429,0.490177,-0.042441,0.106486,-0.194776,-0.286909,0.137559,-0.153300,-0.061576,0.005991,-0.214032,-0.020939,0.852082,0.845894,1.157989,-0.833022,0.391136,0.305804,0.009284,-0.058127
-0.339510,-0.251975,-0.063082,0.169531,-0.013920,0.090930,0.185784,0.001686,0.067239,0.794926,0.490838,-0.028729,0.105079,-0.182813,-0.284182,0.142283,-0.150446,-0.056047,0.005369,-0.198049,-0.010053,0.877014,0.849070,1.148799,-0.841800,0.407126,0.306025,0.012633,-0.052428
-0.336190,-0.251512,-0.060809,0.175387,-0.015900,0.088434,0.168146,0.004868,0.065780,0.821125,0.494545,-0.012930,0.100252,-0.177167,-0.283147,0.146935,-0.146414,-0.054430,0.005341,-0.183490,-0.000522,0.898701,0.853075,1.141899,-0.848945,0.420632,0.309538,0.015260,-0.048124
-0.331465,-0.251408,-0.058483,0.181671,-0.017599,0.085810,0.149882,0.008464,0.064479,0.848674,0.499773,0.003912,0.093715,-0.174681,-0.282959,0.151552,-0.141792,-0.054768,0.005610,-0.169641,0.008332,0.918764,0.857495,1.136143,-0.855274,0.432896,0.314696,0.017525,-0.044519
-0.323675,-0.252369,-0.056322,0.185114,-0.019007,0.083124,0.126755,0.013318,0.063510,0.880553,0.509795,0.018641,0.094536,-0.172459,-0.285433,0.155952,-0.141479,-0.057542,0.006533,-0.160382,0.012537,0.942728,0.865066,1.132907,-0.859111,0.438318,0.309543,0.013985,-0.048064
-0.314325,-0.252908,-0.054426,0.187868,-0.020746,0.080416,0.104087,0.018431,0.062417,0.911723,0.519362,0.033349,0.092688,-0.166883,-0.287863,0.158497,-0.141091,-0.062736,0.007617,-0.150869,0.015744,0.967018,0.873342,1.129652,-0.863295,0.442852,0.305049,0.010925,-0.051725
-0.301853,-0.252602,-0.053060,0.189243,-0.023144,0.077663,0.082339,0.024061,0.061078,0.941477,0.528020,0.048013,0.085503,-0.154597,-0.290203,0.157333,-0.140555,-0.072771,0.009022,-0.140849,0.016957,0.991961,0.883025,1.126362,-0.868172,0.445614,0.301872,0.008827,-0.055620
-0.286760,-0.251606,-0.052114,0.187822,-0.025786,0.074860,0.060270,0.029420,0.059471,0.967982,0.536061,0.060003,0.078552,-0.137311,-0.292533,0.153519,-0.140020,-0.083491,0.010965,-0.130736,0.016725,1.015899,0.889854,1.123135,-0.871866,0.450152,0.300476,0.005559,-0.060189
-0.270355,-0.250265,-0.051378,0.185003,-0.028550,0.072032,0.038042,0.034643,0.057732,0.992863,0.543794,0.070656,0.071717,-0.117524,-0.294858,0.148380,-0.139487,-0.094554,0.013175,-0.120576,0.015770,1.039334,0.895255,1.119941,-0.874968,0.455578,0.299971,0.001708,-0.065096
-0.250682,-0.248595,-0.051464,0.178456,-0.031233,0.069280,0.017383,0.039323,0.055464,1.008859,0.551790,0.079210,0.066523,-0.093723,-0.297569,0.140291,-0.139484,-0.105139,0.016067,-0.111115,0.014040,1.060937,0.896432,1.116072,-0.876705,0.459118,0.299861,-0.006929,-0.070524
-0.228971,-0.246854,-0.051854,0.171437,-0.034142,0.066652,-0.001567,0.043611,0.052938,1.019272,0.559609,0.087025,0.062125,-0.072538,-0.300254,0.131325,-0.139730,-0.116167,0.019210,-0.101479,0.011931,1.081009,0.896507,1.111416,-0.877787,0.462039,0.299199,-0.017994,-0.076373
-0.203183,-0.244972,-0.052853,0.163475,-0.037505,0.064270,-0.017101,0.047115,0.049896,1.018521,0.567073,0.093360,0.059322,-0.056583,-0.302890,0.120608,-0.140475,-0.128081,0.022854,-0.091496,0.009065,1.098018,0.894381,1.105190,-0.877558,0.463723,0.297431,-0.033914,-0.083066
-0.176596,-0.243655,-0.054217,0.154717,-0.041214,0.062333,-0.030247,0.049748,0.046702,1.005902,0.574410,0.098016,0.057050,-0.046895,-0.305359,0.109468,-0.141970,-0.138999,0.026922,-0.080431,0.006321,1.109330,0.890993,1.097831,-0.877246,0.465128,0.294121,-0.047734,-0.090547
-0.149610,-0.242619,-0.055764,0.145561,-0.045096,0.060619,-0.042200,0.051945,0.043433,0.987350,0.581684,0.101832,0.055044,-0.040340,-0.307746,0.098117,-0.143840,-0.149420,0.031201,-0.068826,0.003637,1.117794,0.886974,1.089907,-0.876893,0.466394,0.290040,-0.060504,-0.098422
-0.122009,-0.244420,-0.057837,0.141007,-0.048364,0.059947,-0.046948,0.051838,0.040176,0.948964,0.590606,0.103486,0.053045,-0.048141,-0.310532,0.088230,-0.145732,-0.150897,0.036103,-0.057614,-0.000903,1.118512,0.882512,1.082027,-0.874321,0.464755,0.286791,-0.068363,-0.105848
-0.094732,-0.247053,-0.059956,0.136434,-0.051900,0.059667,-0.049758,0.051412,0.036953,0.908249,0.599693,0.104466,0.051047,-0.057873,-0.313362,0.078978,-0.148053,-0.146641,0.041315,-0.046163,-0.005545,1.116962,0.878264,1.073942,-0.871692,0.461725,0.284143,-0.073824,-0.112389
-0.068099,-0.251351,-0.062166,0.131825,-0.055973,0.060173,-0.048695,0.050349,0.033802,0.862877,0.609110,0.104096,0.049051,-0.071466,-0.316279,0.070996,-0.151232,-0.130920,0.047145,-0.034233,-0.010393,1.110879,0.874443,1.065446,-0.868947,0.455916,0.282695,-0.074486,-0.117162
-0.041978,-0.256195,-0.064653,0.131824,-0.060950,0.061011,-0.040697,0.048555,0.030827,0.821104,0.618072,0.101231,0.047749,-0.105545,-0.318551,0.065056,-0.154762,-0.117137,0.053307,-0.023936,-0.015296,1.103190,0.872018,1.058720,-0.866598,0.454109,0.283538,-0.074341,-0.117987
-0.016112,-0.261312,-0.067278,0.134127,-0.066379,0.062016,-0.029232,0.046397,0.027942,0.781131,0.626806,0.097118,0.046793,-0.149868,-0.320500,0.060137,-0.158468,-0.104323,0.059635,-0.014454,-0.020226,1.094699,0.870291,1.052878,-0.864448,0.454303,0.285526,-0.073791,-0.116838
0.007545,-0.266005,-0.069928,0.138995,-0.073294,0.062837,-0.009392,0.043038,0.025380,0.741368,0.632367,0.089900,0.047075,-0.198682,-0.320694,0.061150,-0.162767,-0.101367,0.065947,-0.015149,-0.024911,1.085089,0.870347,1.056755,-0.864051,0.446786,0.286994,-0.075611,-0.115623
0.029028,-0.270405,-0.072245,0.142350,-0.080848,0.063508,0.008163,0.039273,0.022916,0.702674,0.635948,0.081402,0.047590,-0.243028,-0.319691,0.063528,-0.166357,-0.099870,0.072310,-0.016467,-0.030028,1.074447,0.871241,1.061994,-0.863696,0.440452,0.289797,-0.074584,-0.114535
0.046166,-0.274217,-0.073900,0.142678,-0.089680,0.063882,0.021148,0.034696,0.020647,0.666114,0.635572,0.070344,0.048569,-0.278440,-0.316294,0.068637,-0.168530,-0.101290,0.078773,-0.019027,-0.036007,1.061744,0.873810,1.069956,-0.863422,0.436482,0.295271,-0.067865,-0.113702
0.058653,-0.276730,-0.074975,0.140183,-0.099270,0.063918,0.024878,0.028686,0.018587,0.632187,0.630712,0.056524,0.050829,-0.307107,-0.310099,0.075906,-0.168993,-0.106831,0.085225,-0.022987,-0.041541,1.049118,0.878302,1.080016,-0.862823,0.434158,0.301016,-0.058008,-0.109266
0.068815,-0.278592,-0.075761,0.136277,-0.109240,0.063786,0.023981,0.021961,0.016632,0.599576,0.623611,0.041322,0.053728,-0.332402,-0.302506,0.084254,-0.168601,-0.114433,0.091670,-0.027645,-0.046852,1.036532,0.883755,1.091124,-0.862060,0.432656,0.306897,-0.046583,-0.103030
0.073046,-0.277405,-0.076077,0.130332,-0.120870,0.062785,0.016040,0.012805,0.015031,0.571487,0.608805,0.023854,0.059714,-0.346381,-0.290109,0.094066,-0.166172,-0.121657,0.097380,-0.033667,-0.052280,1.023417,0.888691,1.103602,-0.860632,0.429874,0.309598,-0.037617,-0.096395
0.075065,-0.276476,-0.076280,0.124323,-0.132680,0.061448,0.007433,0.003036,0.013585,0.545652,0.593135,0.005626,0.067407,-0.359449,-0.276711,0.104119,-0.163155,-0.127240,0.102439,-0.037794,-0.056597,1.008694,0.891693,1.114036,-0.859388,0.426159,0.312412,-0.029882,-0.090549
0.072661,-0.276064,-0.076254,0.118187,-0.144850,0.059440,-0.002508,-0.007960,0.012448,0.524325,0.575734,-0.014125,0.078515,-0.370693,-0.261313,0.114651,-0.158961,-0.129543,0.106194,-0.038133,-0.058689,0.990759,0.890831,1.120386,-0.858511,0.420578,0.315453,-0.024606,-0.086283
0.065770,-0.277634,-0.076014,0.110663,-0.157741,0.057067,-0.012642,-0.018882,0.011995,0.509047,0.560617,-0.032134,0.087321,-0.383821,-0.245868,0.123940,-0.153331,-0.125729,0.110872,-0.036151,-0.058157,0.971449,0.888493,1.124918,-0.859040,0.416800,0.321439,-0.015077,-0.080487
0.056635,-0.280197,-0.075665,0.102444,-0.170994,0.054511,-0.022873,-0.029767,0.011885,0.496794,0.546642,-0.049273,0.094976,-0.397891,-0.230399,0.132606,-0.146983,-0.118858,0.116012,-0.033009,-0.056311,0.951452,0.885419,1.128542,-0.860272,0.413923,0.328898,-0.003421,-0.073927
0.041906,-0.285818,-0.074800,0.091838,-0.185713,0.051817,-0.032934,-0.038320,0.013494,0.498739,0.538122,-0.064823,0.104021,-0.411248,-0.215457,0.139286,-0.140884,-0.109338,0.122997,-0.033455,-0.056926,0.930424,0.882517,1.132688,-0.858456,0.410398,0.332184,0.008643,-0.069031
